"","spp","dbh","cr","logs","best_log","worst_log","butt_log","veneer_present","saw_present","quality_score","site","drate","price_factor","crop"
"16869","YB",16,60,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16870","BC",19,60,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16871","BF",19,60,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16872","BM",19,60,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16873","EH",19,60,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16874","PB",19,60,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16875","RM",19,60,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16876","SO",19,60,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16877","RS",19,60,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16878","WO",19,60,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16879","WP",19,60,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16880","YB",19,60,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16881","BC",22,60,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16882","BF",22,60,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16883","BM",22,60,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16884","EH",22,60,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16885","PB",22,60,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16886","RM",22,60,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16887","SO",22,60,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16888","RS",22,60,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16889","WO",22,60,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16890","WP",22,60,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16891","YB",22,60,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16892","BC",4,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16893","BF",4,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16894","BM",4,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16895","EH",4,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16896","PB",4,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16897","RM",4,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16898","SO",4,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16899","RS",4,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16900","WO",4,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16901","WP",4,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16902","YB",4,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16903","BC",7,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16904","BF",7,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16905","BM",7,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16906","EH",7,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16907","PB",7,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16908","RM",7,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16909","SO",7,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16910","RS",7,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16911","WO",7,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16912","WP",7,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16913","YB",7,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16914","BC",10,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16915","BF",10,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16916","BM",10,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16917","EH",10,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16918","PB",10,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16919","RM",10,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16920","SO",10,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16921","RS",10,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16922","WO",10,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16923","WP",10,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16924","YB",10,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16925","BC",13,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16926","BF",13,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16927","BM",13,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16928","EH",13,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16929","PB",13,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16930","RM",13,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16931","SO",13,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16932","RS",13,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16933","WO",13,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16934","WP",13,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16935","YB",13,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16936","BC",16,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16937","BF",16,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16938","BM",16,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16939","EH",16,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16940","PB",16,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16941","RM",16,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16942","SO",16,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16943","RS",16,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16944","WO",16,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16945","WP",16,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16946","YB",16,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16947","BC",19,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16948","BF",19,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16949","BM",19,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16950","EH",19,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16951","PB",19,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16952","RM",19,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16953","SO",19,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16954","RS",19,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16955","WO",19,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16956","WP",19,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16957","YB",19,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16958","BC",22,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16959","BF",22,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16960","BM",22,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16961","EH",22,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16962","PB",22,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16963","RM",22,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16964","SO",22,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16965","RS",22,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16966","WO",22,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16967","WP",22,70,"2552222222",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16968","YB",22,70,"2555555555",2,5,2,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16969","BC",4,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16970","BF",4,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16971","BM",4,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16972","EH",4,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16973","PB",4,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16974","RM",4,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16975","SO",4,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16976","RS",4,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16977","WO",4,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16978","WP",4,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16979","YB",4,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16980","BC",7,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16981","BF",7,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16982","BM",7,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16983","EH",7,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16984","PB",7,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16985","RM",7,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16986","SO",7,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16987","RS",7,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16988","WO",7,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16989","WP",7,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16990","YB",7,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16991","BC",10,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16992","BF",10,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16993","BM",10,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16994","EH",10,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16995","PB",10,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16996","RM",10,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"16997","SO",10,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16998","RS",10,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"16999","WO",10,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17000","WP",10,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17001","YB",10,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17002","BC",13,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17003","BF",13,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17004","BM",13,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17005","EH",13,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17006","PB",13,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17007","RM",13,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17008","SO",13,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17009","RS",13,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17010","WO",13,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17011","WP",13,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17012","YB",13,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17013","BC",16,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17014","BF",16,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17015","BM",16,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17016","EH",16,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17017","PB",16,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17018","RM",16,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17019","SO",16,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17020","RS",16,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17021","WO",16,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17022","WP",16,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17023","YB",16,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17024","BC",19,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17025","BF",19,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17026","BM",19,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17027","EH",19,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17028","PB",19,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17029","RM",19,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17030","SO",19,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17031","RS",19,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17032","WO",19,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17033","WP",19,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17034","YB",19,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17035","BC",22,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17036","BF",22,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17037","BM",22,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17038","EH",22,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17039","PB",22,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17040","RM",22,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17041","SO",22,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17042","RS",22,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17043","WO",22,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17044","WP",22,20,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17045","YB",22,20,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17046","BC",4,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17047","BF",4,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17048","BM",4,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17049","EH",4,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17050","PB",4,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17051","RM",4,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17052","SO",4,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17053","RS",4,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17054","WO",4,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17055","WP",4,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17056","YB",4,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17057","BC",7,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17058","BF",7,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17059","BM",7,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17060","EH",7,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17061","PB",7,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17062","RM",7,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17063","SO",7,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17064","RS",7,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17065","WO",7,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17066","WP",7,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17067","YB",7,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17068","BC",10,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17069","BF",10,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17070","BM",10,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17071","EH",10,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17072","PB",10,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17073","RM",10,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17074","SO",10,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17075","RS",10,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17076","WO",10,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17077","WP",10,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17078","YB",10,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17079","BC",13,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17080","BF",13,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17081","BM",13,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17082","EH",13,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17083","PB",13,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17084","RM",13,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17085","SO",13,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17086","RS",13,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17087","WO",13,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17088","WP",13,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17089","YB",13,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17090","BC",16,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17091","BF",16,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17092","BM",16,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17093","EH",16,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17094","PB",16,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17095","RM",16,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17096","SO",16,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17097","RS",16,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17098","WO",16,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17099","WP",16,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17100","YB",16,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17101","BC",19,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17102","BF",19,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17103","BM",19,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17104","EH",19,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17105","PB",19,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17106","RM",19,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17107","SO",19,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17108","RS",19,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17109","WO",19,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17110","WP",19,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17111","YB",19,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17112","BC",22,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17113","BF",22,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17114","BM",22,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17115","EH",22,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17116","PB",22,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17117","RM",22,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17118","SO",22,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17119","RS",22,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17120","WO",22,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17121","WP",22,30,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17122","YB",22,30,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,FALSE
"17123","BC",4,40,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17124","BF",4,40,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17125","BM",4,40,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17126","EH",4,40,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17127","PB",4,40,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17128","RM",4,40,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17129","SO",4,40,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17130","RS",4,40,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17131","WO",4,40,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17132","WP",4,40,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17133","YB",4,40,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17134","BC",7,40,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17135","BF",7,40,"5252222222",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
"17136","BM",7,40,"5255555555",2,5,5,FALSE,TRUE,2,"clayplain",0.03,1,TRUE
